fov,y,x,probability,object_intensity,nucleus_id
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,634.6195,656.8887,0.569,0.7034,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,635.0,641.0,0.4107,0.587,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,635.1111,358.8299,0.517,0.4084,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,634.6016,711.178,0.4838,0.4659,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,633.6938,633.4653,0.5178,0.6002,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,634.6954,594.9346,0.5028,0.4792,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,634.0538,415.3291,0.5019,0.3523,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,632.7725,672.1605,0.5946,1.0286,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,631.7689,586.9461,0.7731,0.5368,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,631.0079,681.0229,0.8608,0.9487,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,630.0026,380.4678,0.4814,0.3289,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,630.2454,701.2152,0.5246,0.6256,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,630.526,617.2897,0.4966,0.5573,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,630.1661,430.4327,0.5079,0.3533,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,630.3383,337.5741,0.7278,0.5267,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,629.1198,661.9727,0.6868,0.7048,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,629.0446,407.9914,0.8803,0.6088,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,627.067,421.957,0.5048,0.3671,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,624.6548,639.1795,0.6219,0.6711,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,624.4681,393.524,0.6644,0.7004,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,624.7201,686.7723,0.5261,0.7108,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,623.5523,650.0487,0.4927,0.6506,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,624.6439,402.127,0.4644,0.3968,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,623.8589,382.6855,0.7614,0.4815,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,623.2779,676.2492,0.5966,0.7162,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,623.0,666.0,0.4525,0.5848,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,623.1503,434.9628,0.7789,0.4627,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,622.412,351.0431,0.4238,0.4257,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,621.1928,324.5661,0.5555,0.5434,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,620.6266,617.5977,0.4878,0.5908,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,621.0387,412.0336,0.6014,0.4581,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,621.1378,337.5579,0.4937,0.3674,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,618.8625,627.3182,0.4816,0.5111,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,621.0459,317.5459,0.4736,0.319,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,619.0,709.0,0.4198,0.5169,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,619.9914,646.4525,0.4893,0.5537,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,618.2868,365.1945,0.5231,0.4972,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,617.5431,398.26,0.5052,0.5419,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,617.0342,661.6467,0.5079,0.6076,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,617.2108,587.8931,0.6939,0.5113,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,617.7674,427.9166,0.5041,0.4132,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,615.1157,449.9604,0.8263,0.4503,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,613.8249,411.7269,0.552,0.5028,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,613.6435,402.4156,0.5944,0.6545,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,613.9617,342.3864,0.6235,0.4922,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,612.7996,692.5158,0.4832,0.7179,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,612.3624,419.5105,0.5201,0.481,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,611.5101,685.7828,0.5713,0.7555,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,612.3511,632.2663,0.5027,0.5024,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,611.9171,352.8433,0.4938,0.4284,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,610.1774,655.3969,0.4642,0.474,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,609.1815,359.0996,0.4997,0.5324,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,607.6039,397.3989,0.5116,0.6075,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,607.3337,378.6602,0.6373,0.5133,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,606.4582,322.6252,0.487,0.4236,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,607.0458,312.7351,0.5019,0.393,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,606.0,402.0,0.4645,0.5345,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,604.4223,694.0685,0.5024,0.6189,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,602.8203,371.606,0.5001,0.4831,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,601.21,628.1558,0.6433,0.6041,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,601.5324,332.3527,0.4986,0.4719,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,599.0,395.0,0.4557,0.4627,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,598.0768,690.3287,0.4796,0.5162,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,597.1422,603.2362,0.5026,0.4591,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,597.0422,380.6517,0.5316,0.4723,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,598.0591,340.4089,0.4936,0.5092,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,596.827,309.0595,0.4809,0.3511,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,595.8514,417.5171,0.4891,0.4411,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,596.0,401.0,0.465,0.4543,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,596.0056,317.9983,0.5099,0.4039,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,594.4768,684.5114,0.5479,0.5835,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,594.2031,616.0913,0.4977,0.4571,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,593.9373,390.9823,0.5048,0.5248,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,595.0376,368.2895,0.4971,0.4522,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,590.9377,327.9855,0.634,0.5602,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,590.0,315.0,0.4716,0.3732,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,588.6325,691.801,0.7853,0.8398,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,589.0,363.0,0.4516,0.4632,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,589.1319,342.5762,0.752,0.676,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,588.3899,303.025,0.5098,0.3808,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,587.6629,334.6907,0.5383,0.5971,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,586.9364,402.0806,0.4698,0.4605,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,585.3169,638.5407,0.5969,0.6262,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,585.0431,616.3117,0.5037,0.439,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,584.3421,346.2016,0.5028,0.4998,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,582.8804,306.7376,0.4804,0.3457,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,583.0713,321.9636,0.5527,0.4509,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,581.0,641.0,0.4498,0.5174,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,581.101,382.1124,0.5933,0.4848,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,580.0,432.0,0.4339,0.4138,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,579.1162,354.8484,0.5993,0.549,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,579.2541,337.8494,0.4997,0.4753,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,579.0,298.0,0.4789,0.3333,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,578.0,311.0,0.4765,0.3893,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,577.0,371.0,0.4424,0.4209,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,576.3479,346.8587,0.4813,0.4667,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,577.0,327.0,0.4887,0.3945,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,576.0591,463.4105,0.5116,0.4625,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,576.0,419.0,0.4177,0.4342,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,575.2334,689.6431,0.4967,0.453,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,572.8768,645.5596,0.6273,0.6194,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,573.3529,632.0086,0.542,0.5905,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,573.333,620.3606,0.4968,0.4255,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,572.0,382.0,0.4667,0.4323,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,570.79,682.8238,0.5126,0.4685,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,570.6497,360.7402,0.645,0.6128,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,570.7307,350.9883,0.7927,0.6237,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.6999,652.8452,0.8039,0.7421,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,570.7051,407.2842,0.4728,0.4747,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.6901,307.6887,0.5879,0.5203,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.2442,692.3713,0.5169,0.4759,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.5962,388.1425,0.5003,0.4861,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.4374,368.1493,0.4768,0.4609,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.349,330.4312,0.5127,0.5014,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,567.3404,313.652,0.5167,0.4716,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,565.8236,673.0744,0.8809,0.904,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,564.0003,641.9154,0.8171,0.7303,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,563.0,659.0,0.4573,0.5137,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,562.9979,353.7992,0.503,0.4874,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,563.0,343.0,0.4149,0.4247,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,561.9576,383.8529,0.5115,0.4959,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,561.1847,364.6579,0.5248,0.5688,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,560.0,692.0,0.4256,0.359,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,560.0,649.0,0.4138,0.5936,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,559.573,290.5527,0.6054,0.3992,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,559.2963,312.8366,0.4929,0.4256,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,558.108,654.741,0.4946,0.5969,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,558.2909,566.8132,0.5037,0.351,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,557.5564,407.9326,0.605,0.4935,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.7762,594.9823,0.8742,0.9497,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.8897,575.7902,0.6663,0.4436,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.4524,337.9029,0.5695,0.498,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.3674,673.9403,0.6238,0.6087,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.0,464.0,0.4572,0.392,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.0231,346.7146,0.4757,0.4459,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,553.7582,379.0101,0.4842,0.4813,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,552.9083,321.5054,0.4952,0.4128,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,553.0,306.0,0.4281,0.352,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,551.3652,294.7929,0.5135,0.3896,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,551.888,276.7689,0.5086,0.3194,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,550.858,664.7458,0.8066,0.5617,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.8161,424.2451,0.8,0.6078,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.9697,313.6187,0.4956,0.3939,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.7276,604.5801,0.6369,0.5802,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.7194,361.3961,0.4994,0.4541,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.8189,350.1272,0.5314,0.5105,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.4334,285.5583,0.5055,0.3616,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.0019,379.9014,0.5047,0.498,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,547.499,558.4807,0.644,0.4626,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,546.8703,493.9533,0.5044,0.3597,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,546.0,327.0,0.4845,0.4149,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,544.7652,370.0787,0.7443,0.6612,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,545.1506,305.1905,0.5994,0.4433,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,544.74,659.2632,0.482,0.3849,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.9562,386.095,0.6613,0.671,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.9053,336.9354,0.8051,0.6588,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.0,649.0,0.4625,0.3684,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,542.8411,571.9734,0.5834,0.4467,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.4695,288.9987,0.4898,0.3932,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,542.6217,271.8924,0.4967,0.3093,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.4309,263.4035,0.6011,0.3995,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.5948,585.1646,0.7233,0.5192,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.0,355.0,0.4654,0.4249,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.3179,607.3292,0.5603,0.5298,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.0,328.0,0.4591,0.4407,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,538.5913,620.9884,0.5421,0.4776,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,539.0,598.0,0.4008,0.4302,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,538.8559,577.0209,0.5101,0.4297,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.5556,558.4769,0.5001,0.3935,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,473.0,0.4548,0.3846,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.9729,403.0099,0.4993,0.4743,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,393.0,0.427,0.4468,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.9516,346.0405,0.5056,0.4443,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,319.0,0.4285,0.3725,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.1007,304.0808,0.6822,0.4712,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,534.6223,610.4391,0.7306,0.6883,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,534.9628,481.1608,0.4934,0.3851,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,535.0551,293.5544,0.5074,0.4353,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.889,385.8134,0.6231,0.5581,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.0,580.0,0.406,0.3837,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.4693,454.1987,0.5002,0.475,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.9477,270.2361,0.8073,0.4891,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.0,560.0,0.4225,0.3877,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.9007,633.3442,0.8222,0.703,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,531.3918,600.6108,0.7224,0.6009,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.0324,551.2102,0.492,0.4035,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,531.0,352.0,0.4148,0.3858,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.5661,283.6766,0.5235,0.4166,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,529.71,368.9635,0.4925,0.43,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.2316,300.7819,0.5053,0.4151,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,528.5877,591.9269,0.4948,0.4581,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.1384,403.1659,0.4882,0.4556,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,527.0,472.0,0.4036,0.4018,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,526.1386,613.4714,0.4955,0.5162,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,525.6081,487.2345,0.4776,0.3861,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,524.5124,638.7322,0.6451,0.4864,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,525.0,606.0,0.4854,0.4627,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,524.0444,545.0515,0.6758,0.4628,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,523.6767,336.1149,0.5404,0.5648,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,523.6665,263.8045,0.528,0.3244,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.9238,596.0953,0.8493,0.6897,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.1952,387.6049,0.4814,0.4952,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,522.1695,345.5087,0.5047,0.4838,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.0,331.0,0.4136,0.4564,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.051,550.7266,0.4788,0.4298,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,519.2555,370.6455,0.4825,0.423,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.7968,353.0448,0.5023,0.4222,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,517.0,271.0,0.4366,0.389,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,515.9131,642.7719,0.7903,0.5884,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.1703,633.4746,0.715,0.5966,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.4557,624.9472,0.5162,0.5195,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,515.4088,292.7199,0.5056,0.4349,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.7202,486.7186,0.5091,0.4005,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,514.394,363.6226,0.5347,0.499,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.8607,273.817,0.5657,0.4361,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,514.086,259.5119,0.6109,0.36,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.0,604.0,0.4615,0.5164,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,511.9439,586.8373,0.7683,0.5976,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,512.6031,287.5595,0.5768,0.4628,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,511.9662,615.1677,0.5046,0.5196,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,510.4859,579.5964,0.5403,0.5879,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.5082,572.6376,0.5437,0.5338,1
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.6401,497.6547,0.5234,0.4067,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.6702,344.5019,0.4993,0.4152,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.2778,490.4596,0.5267,0.4317,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.0396,268.2834,0.5044,0.3325,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,506.0909,642.39,0.5217,0.4973,1
